,Sales Order,Stage,Total Distance
283,29067756,STG3,1040.4583333333337
284,29067757,STG3,246.16666666666666
285,29067758,STG3,215.41666666666666
286,29067759,STG3,465.0416666666666
287,29067760,STG3,793.75
288,29067761,STG3,108.75
289,29067762,STG3,535.5833333333338
290,29067763,STG3,266.25
291,29067764,STG3,296.4166666666667
292,29067765,STG3,183.08333333333331
293,29067766,STG3,526.5
294,29067768,STG3,312.41666666666663
295,29067769,STG3,361.0833333333333
296,29067770,STG3,458.0833333333333
297,29067771,STG3,1149.5833333333344
298,29067773,STG3,215.16666666666669
299,29067775,STG3,1332.3750000000011
300,29067776,STG3,1105.9166666666672
301,29067778,STG3,861.8333333333338
302,29067779,STG3,108.75
303,29067780,STG3,215.41666666666666
304,29067782,STG3,352.75
305,29067978,STG3,1763.2916666666672
306,29067983,STG3,482.3333333333332
307,29068008,STG3,449.1249999999999
308,29068102,STG3,124.66666666666669
309,29068112,STG3,157.0
310,29068166,STG3,118.41666666666666
311,29068180,STG3,708.1250000000005
312,29068181,STG3,52.16666666666667
313,29068187,STG3,971.7500000000003
314,29068407,STG3,221.91666666666666
315,29068488,STG3,157.25
316,29068512,STG3,1073.5416666666665
317,29068523,STG3,336.41666666666663
318,29068526,STG3,1002.0833333333334
319,29068542,STG3,118.16666666666667
320,29068578,STG3,320.6666666666667
321,29068685,STG3,534.4583333333338
322,29068709,STG3,52.16666666666667
323,29068712,STG3,197.66666666666666
324,29068716,STG3,419.25
325,29068721,STG3,94.16666666666667
326,29068881,STG3,229.75
327,29069037,STG3,320.4166666666667
328,29069114,STG3,362.6666666666667
329,29069610,STG3,543.4166666666671
330,29069642,STG3,528.3749999999998
331,29069644,STG3,102.25
332,29071682,STG3,386.6666666666667
333,29071762,STG3,1033.375
334,29071771,STG3,52.16666666666667
335,29071860,STG3,427.3333333333333
336,29071983,STG3,490.1666666666667
337,29071998,STG3,223.25
338,29072037,STG3,2861.083333333334
339,29072120,STG3,672.8749999999999
340,29072266,STG3,44.083333333333336
341,29072297,STG3,44.083333333333336
