,Sales Order,Stage,Total Distance
87,28996430,STG0,482.3333333333333
88,28997202,STG0,8202.333333333338
89,28997249,STG0,270.16666666666663
90,28997394,STG0,97.0
91,29002545,STG0,234.66666666666666
92,29011289,STG0,390.0
93,29019134,STG0,84.5
94,29031573,STG0,837.6666666666667
95,29039928,STG0,369.1666666666667
96,29040008,STG0,231.58333333333334
97,29040487,STG0,221.66666666666669
98,29040755,STG0,52.16666666666667
99,29042528,STG0,186.0
100,29044658,STG0,482.3333333333333
101,29047735,STG0,465.0416666666666
102,29049845,STG0,462.1666666666667
103,29050419,STG0,68.33333333333334
104,29050640,STG0,534.4583333333335
105,29050641,STG0,1419.7083333333335
106,29052723,STG0,1627.0416666666692
107,29054997,STG0,166.66666666666669
108,29054998,STG0,166.66666666666669
109,29055001,STG0,166.66666666666669
110,29055002,STG0,299.08333333333337
111,29055005,STG0,166.66666666666669
112,29055025,STG0,395.8333333333333
113,29055205,STG0,213.83333333333334
114,29056566,STG0,482.3333333333333
115,29056792,STG0,928.2916666666664
116,29056800,STG0,620.2083333333336
117,29056824,STG0,2031.874999999998
118,29056970,STG0,467.5
119,29057025,STG0,482.3333333333333
120,29057041,STG0,2508.083333333337
121,29057100,STG0,785.6666666666671
122,29057160,STG0,1834.8333333333371
123,29057192,STG0,150.75
124,29057283,STG0,381.9166666666667
125,29057366,STG0,336.8333333333333
126,29057370,STG0,1301.2499999999998
127,29057416,STG0,175.0
128,29058385,STG0,1564.79166666667
129,29058386,STG0,837.6666666666667
130,29058390,STG0,6671.333333333347
131,29058401,STG0,5378.875000000014
132,29058409,STG0,9245.625000000016
133,29058410,STG0,303.75
134,29058416,STG0,3256.5833333333376
135,29058421,STG0,7457.4583333333485
136,29059628,STG0,818.7083333333377
137,29060044,STG0,474.25
138,29060048,STG0,333.4166666666667
139,29060080,STG0,395.8333333333333
140,29060156,STG0,441.9166666666667
141,29060173,STG0,197.66666666666669
142,29060181,STG0,197.66666666666669
143,29060204,STG0,229.75
144,29060235,STG0,3578.875000000003
145,29060306,STG0,407.75
146,29060339,STG0,1010.3333333333328
147,29060360,STG0,2106.0416666666674
148,29060549,STG0,2383.8750000000064
149,29060602,STG0,489.83333333333337
150,29060700,STG0,124.91666666666667
151,29060707,STG0,338.4166666666667
152,29060724,STG0,348.45833333333337
153,29060746,STG0,213.58333333333334
154,29060750,STG0,609.25
155,29060762,STG0,2452.6666666666765
156,29060793,STG0,2606.79166666667
157,29060900,STG0,597.7500000000001
158,29060906,STG0,489.83333333333337
159,29060927,STG0,482.3333333333333
160,29060945,STG0,60.25
161,29061075,STG0,635.5
162,29061113,STG0,4048.9583333333317
163,29061168,STG0,355.66666666666663
164,29061219,STG0,456.1249999999999
165,29061250,STG0,483.6666666666667
166,29061282,STG0,2344.1666666666733
167,29061284,STG0,52.16666666666667
168,29061395,STG0,451.5833333333333
169,29061404,STG0,288.16666666666663
170,29061420,STG0,124.91666666666667
171,29061427,STG0,3313.7083333333308
172,29061457,STG0,451.5833333333333
173,29061464,STG0,482.3333333333333
174,29061468,STG0,579.1666666666667
175,29061478,STG0,149.16666666666669
176,29061496,STG0,9149.666666666677
177,29061505,STG0,60.25
178,29061535,STG0,1108.9583333333333
179,29061581,STG0,344.6666666666667
180,29061597,STG0,288.16666666666663
181,29061605,STG0,213.70833333333334
182,29061644,STG0,124.91666666666667
183,29061698,STG0,60.25
184,29061732,STG0,482.3333333333333
185,29061749,STG0,483.6666666666667
186,29061845,STG0,456.1249999999999
187,29061846,STG0,456.1249999999999
188,29061887,STG0,238.08333333333334
189,29061919,STG0,338.4166666666667
190,29061928,STG0,124.91666666666667
191,29061946,STG0,2495.083333333336
192,29061951,STG0,344.6666666666667
193,29061957,STG0,395.0
194,29061977,STG0,238.08333333333334
195,29062023,STG0,52.16666666666667
196,29062057,STG0,405.04166666666674
197,29062153,STG0,474.25
198,29062154,STG0,1548.750000000003
199,29062191,STG0,395.8333333333333
200,29062234,STG0,830.5416666666675
201,29062261,STG0,456.25
202,29062283,STG0,338.4166666666667
203,29062328,STG0,4986.250000000008
204,29062388,STG0,4042.6250000000036
205,29062506,STG0,238.08333333333334
206,29062508,STG0,124.91666666666667
207,29062520,STG0,288.16666666666663
208,29062522,STG0,724.416666666667
209,29062530,STG0,270.16666666666663
210,29062542,STG0,474.25
211,29062547,STG0,3931.958333333342
212,29062620,STG0,510.45833333333394
213,29062629,STG0,524.3333333333333
214,29062654,STG0,344.6666666666667
215,29062660,STG0,462.1666666666667
216,29062683,STG0,4607.583333333349
217,29062720,STG0,6026.041666666668
218,29062722,STG0,482.3333333333333
219,29062729,STG0,837.6666666666667
220,29062730,STG0,524.3333333333333
221,29062734,STG0,263.91666666666663
222,29062735,STG0,891.6666666666674
223,29062742,STG0,4518.500000000014
224,29062773,STG0,837.6666666666667
225,29062877,STG0,237.83333333333337
226,29062881,STG0,133.0
227,29063038,STG0,608.4583333333337
228,29063102,STG0,571.4583333333339
229,29063495,STG0,378.8333333333333
230,29064586,STG0,166.66666666666669
231,29064802,STG0,76.41666666666666
232,29065030,STG0,1033.2500000000005
233,29065214,STG0,482.3333333333333
234,29065425,STG0,690.1666666666669
235,29065475,STG0,221.66666666666669
236,29065516,STG0,238.08333333333334
237,29065519,STG0,510.4583333333334
238,29065520,STG0,344.6666666666667
239,29065548,STG0,641.9166666666666
240,29065612,STG0,52.16666666666667
241,29065659,STG0,670.8333333333333
242,29065705,STG0,519.4166666666667
243,29065778,STG0,1480.8333333333335
244,29065841,STG0,60.25
245,29065860,STG0,344.25
246,29066176,STG0,405.9166666666667
247,29066177,STG0,561.3333333333333
248,29066283,STG0,3120.7916666666647
249,29066309,STG0,395.0
250,29066437,STG0,3034.499999999999
251,29066549,STG0,124.91666666666667
252,29066640,STG0,344.6666666666667
253,29066743,STG0,510.4583333333334
254,29066768,STG0,510.4583333333334
255,29066802,STG0,837.6666666666667
256,29066863,STG0,482.3333333333333
257,29066865,STG0,462.1666666666667
258,29066953,STG0,344.6666666666667
259,29066954,STG0,451.5833333333333
260,29066956,STG0,288.16666666666663
261,29066961,STG0,238.08333333333334
262,29066994,STG0,238.08333333333334
263,29067013,STG0,773.9583333333333
264,29067031,STG0,489.83333333333337
265,29067123,STG0,433.2083333333334
266,29067164,STG0,3015.000000000004
267,29067179,STG0,1630.4999999999975
268,29067230,STG0,1846.1250000000032
269,29067244,STG0,674.3333333333338
270,29067488,STG0,312.5833333333333
271,29067489,STG0,124.91666666666667
272,29067534,STG0,299.08333333333337
273,29067539,STG0,528.3750000000002
274,29067582,STG0,338.4166666666667
275,29067593,STG0,338.4166666666667
276,29067639,STG0,299.08333333333337
277,29067748,STG0,86.08333333333333
278,29067749,STG0,556.416666666667
279,29067750,STG0,92.33333333333334
280,29067752,STG0,1264.791666666664
281,29067753,STG0,593.7500000000003
282,29067755,STG0,312.41666666666663
283,29067756,STG0,1285.0416666666674
284,29067757,STG0,474.25
285,29067758,STG0,830.9166666666667
286,29067759,STG0,507.2916666666674
287,29067760,STG0,5189.125000000011
288,29067761,STG0,86.08333333333333
289,29067762,STG0,1984.5416666666736
290,29067763,STG0,1454.7499999999973
291,29067764,STG0,671.0
292,29067765,STG0,333.4166666666667
293,29067766,STG0,674.3333333333338
294,29067768,STG0,422.0833333333333
295,29067769,STG0,236.25
296,29067770,STG0,92.58333333333334
297,29067771,STG0,810.5833333333338
298,29067773,STG0,92.33333333333334
299,29067775,STG0,861.6666666666671
300,29067776,STG0,872.7916666666675
301,29067778,STG0,3401.0000000000064
302,29067779,STG0,86.08333333333333
303,29067780,STG0,830.9166666666667
304,29067782,STG0,280.08333333333337
305,29067978,STG0,5483.7500000000055
306,29067983,STG0,561.3333333333333
307,29068008,STG0,344.0416666666667
308,29068102,STG0,473.3749999999999
309,29068112,STG0,670.8333333333333
310,29068166,STG0,837.6666666666667
311,29068180,STG0,1613.874999999998
312,29068181,STG0,489.83333333333337
313,29068187,STG0,2622.6666666666742
314,29068407,STG0,441.9166666666667
315,29068488,STG0,238.08333333333334
316,29068512,STG0,4751.833333333332
317,29068523,STG0,430.1666666666667
318,29068526,STG0,7520.958333333333
319,29068542,STG0,157.25
320,29068578,STG0,462.1666666666667
321,29068685,STG0,2796.1250000000077
322,29068709,STG0,489.83333333333337
323,29068712,STG0,357.4166666666667
324,29068716,STG0,248.75
325,29068721,STG0,60.25
326,29068881,STG0,602.6666666666666
327,29069037,STG0,272.0
328,29069114,STG0,123.08333333333333
329,29069610,STG0,97.0
330,29069642,STG0,1407.9166666666688
331,29069644,STG0,378.8333333333333
332,29071682,STG0,179.66666666666669
333,29071762,STG0,4061.5833333333308
334,29071771,STG0,489.83333333333337
335,29071860,STG0,166.66666666666669
336,29071983,STG0,483.6666666666667
337,29071998,STG0,100.41666666666666
338,29072037,STG0,3069.208333333336
339,29072120,STG0,782.9166666666671
340,29072266,STG0,482.3333333333333
341,29072297,STG0,482.3333333333333
342,29072316,STG0,353.0
343,29072341,STG0,482.3333333333333
344,29072442,STG0,97.0
345,29072515,STG0,5746.291666666679
346,29072562,STG0,731.9166666666665
347,29072661,STG0,837.6666666666667
348,29072695,STG0,288.16666666666663
349,29072739,STG0,86.08333333333333
350,29072821,STG0,1391.7499999999975
351,29072823,STG0,60.0
352,29072929,STG0,166.66666666666669
353,29072979,STG0,3422.3333333333417
354,29072982,STG0,348.83333333333337
355,29073055,STG0,635.0833333333333
356,29073060,STG0,291.0
357,29073104,STG0,458.0833333333333
358,29073124,STG0,239.41666666666666
359,29073129,STG0,78.0
360,29073140,STG0,381.9166666666667
361,29073141,STG0,602.6666666666666
362,29073155,STG0,344.6666666666667
363,29073186,STG0,643.4166666666698
364,29073187,STG0,489.83333333333337
365,29073195,STG0,534.4583333333338
366,29073410,STG0,7248.458333333354
367,29073436,STG0,641.9166666666666
368,29073477,STG0,4031.083333333335
369,29073485,STG0,81.08333333333334
370,29073504,STG0,213.58333333333334
371,29073621,STG0,367.79166666666697
372,29073716,STG0,3120.7916666666647
373,29073719,STG0,133.0
374,29073744,STG0,2387.9166666666715
375,29073772,STG0,646.9166666666665
376,29073909,STG0,299.08333333333337
377,29073914,STG0,231.58333333333334
378,29074023,STG0,4892.041666666672
379,29074094,STG0,3553.1666666666792
380,29074133,STG0,1550.5416666666674
381,29074151,STG0,1682.416666666667
382,29074207,STG0,60.25
383,29074250,STG0,60.25
384,29074256,STG0,288.16666666666663
385,29074287,STG0,221.66666666666669
386,29074305,STG0,10088.458333333347
387,29074306,STG0,238.08333333333334
388,29074331,STG0,489.83333333333337
389,29074332,STG0,60.25
390,29074400,STG0,344.25
391,29074438,STG0,3003.7500000000045
392,29074446,STG0,344.25
393,29074475,STG0,2372.6666666666715
394,29074488,STG0,405.9166666666667
395,29074511,STG0,6219.999999999997
396,29074520,STG0,482.3333333333333
397,29074547,STG0,338.4166666666667
398,29074571,STG0,670.8333333333333
399,29074603,STG0,534.4583333333335
400,29074642,STG0,3220.4583333333426
401,29074742,STG0,3120.7916666666647
402,29074745,STG0,344.0416666666667
403,29074750,STG0,6242.20833333333
404,29075001,STG0,2178.9166666666747
405,29075023,STG0,489.83333333333337
406,29075237,STG0,5045.041666666673
407,29075814,STG0,262.08333333333337
408,29076939,STG0,5549.666666666672
409,29077396,STG0,635.5
410,29077709,STG0,426.208333333334
411,29077721,STG0,5148.499999999997
412,29077872,STG0,376.5833333333333
413,29078088,STG0,412.75
414,29078136,STG0,524.3333333333333
415,29078148,STG0,460.58333333333337
416,29078258,STG0,670.8333333333333
417,29078561,STG0,482.3333333333333
418,29078588,STG0,626.4583333333326
419,29078603,STG0,462.1666666666667
420,29078680,STG0,482.3333333333333
421,29078688,STG0,213.83333333333334
422,29078689,STG0,403.0833333333333
423,29078700,STG0,213.83333333333334
424,29078762,STG0,466.1666666666667
425,29078892,STG0,1264.791666666664
426,29078907,STG0,4667.291666666669
427,29079012,STG0,482.3333333333333
428,29079100,STG0,5578.625000000003
429,29079253,STG0,524.3333333333333
430,29079277,STG0,441.9166666666667
431,29079292,STG0,456.25
432,29079332,STG0,489.83333333333337
433,29079343,STG0,124.91666666666667
434,29079388,STG0,52.16666666666667
435,29079390,STG0,186.0
436,29079433,STG0,1232.916666666664
437,29079526,STG0,258.04166666666663
438,29079535,STG0,1189.9999999999973
439,29079580,STG0,344.25
440,29079615,STG0,60.25
441,29079620,STG0,378.8333333333333
442,29079640,STG0,2383.8750000000064
443,29079643,STG0,348.83333333333337
444,29079658,STG0,4118.4583333333385
445,29079695,STG0,238.08333333333334
446,29079705,STG0,60.25
447,29079710,STG0,5803.916666666673
448,29079716,STG0,199.0
449,29079736,STG0,344.6666666666667
450,29079756,STG0,288.16666666666663
451,29079796,STG0,441.9166666666667
452,29079799,STG0,489.83333333333337
453,29079846,STG0,4892.374999999995
454,29079896,STG0,344.6666666666667
455,29079908,STG0,377.25
456,29079915,STG0,78.0
457,29079922,STG0,602.6666666666666
458,29079940,STG0,489.83333333333337
459,29080013,STG0,470.5833333333333
460,29080030,STG0,474.958333333334
461,29080054,STG0,3595.3333333333408
462,29080055,STG0,489.83333333333337
463,29080062,STG0,336.5833333333333
464,29080105,STG0,561.3333333333333
465,29080143,STG0,60.25
466,29080145,STG0,456.25
467,29080180,STG0,489.83333333333337
468,29080251,STG0,5245.7500000000055
469,29080276,STG0,81.08333333333334
470,29080282,STG0,482.3333333333333
471,29080290,STG0,6657.750000000007
472,29080358,STG0,524.3333333333333
473,29080392,STG0,2678.1250000000036
474,29080404,STG0,213.58333333333334
475,29080470,STG0,474.25
476,29080515,STG0,344.25
477,29080520,STG0,381.9166666666667
478,29080540,STG0,319.91666666666663
479,29080549,STG0,60.25
480,29080561,STG0,670.8333333333333
481,29080563,STG0,304.5
482,29080570,STG0,60.25
483,29080609,STG0,157.25
484,29080611,STG0,405.04166666666674
485,29080635,STG0,299.08333333333337
486,29080642,STG0,470.58333333333326
487,29080645,STG0,519.1666666666667
488,29080649,STG0,802.166666666668
489,29080652,STG0,1584.9166666666679
490,29080653,STG0,751.6250000000006
491,29080654,STG0,1972.1249999999975
492,29080657,STG0,1470.2499999999975
493,29080659,STG0,637.7083333333338
494,29080660,STG0,1533.4166666666679
495,29080664,STG0,395.0
496,29080666,STG0,1919.416666666664
497,29080667,STG0,191.16666666666694
498,29080668,STG0,3650.2083333333285
499,29080669,STG0,3515.458333333337
500,29080672,STG0,698.0833333333338
501,29080673,STG0,191.16666666666669
502,29080675,STG0,4405.000000000007
503,29080676,STG0,724.4166666666671
504,29080677,STG0,319.91666666666663
505,29080679,STG0,527.5
506,29080680,STG0,710.9166666666669
507,29080681,STG0,510.4583333333337
508,29080682,STG0,5383.20833333334
509,29080683,STG0,7481.833333333335
510,29080685,STG0,3576.125000000016
511,29080686,STG0,4526.2083333333385
512,29080688,STG0,918.833333333334
513,29080689,STG0,3656.7499999999973
514,29080690,STG0,7803.958333333342
515,29080691,STG0,3176.958333333341
516,29080692,STG0,7192.958333333354
517,29080694,STG0,336.5833333333333
518,29080695,STG0,482.0833333333333
519,29080696,STG0,3958.499999999998
520,29080711,STG0,348.45833333333337
521,29080724,STG0,753.6249999999999
522,29080758,STG0,284.8333333333333
523,29080764,STG0,534.4583333333338
524,29080767,STG0,3896.416666666665
525,29080782,STG0,3481.416666666674
526,29080791,STG0,272.0
527,29080796,STG0,482.3333333333333
528,29080808,STG0,4723.875000000004
529,29080816,STG0,482.3333333333333
530,29080823,STG0,1413.791666666664
531,29080832,STG0,1472.7916666666665
532,29080874,STG0,52.16666666666667
533,29081001,STG0,1044.9583333333344
534,29081040,STG0,3310.0416666666665
535,29081043,STG0,2046.66666666667
536,29081044,STG0,13683.000000000004
537,29081117,STG0,272.0
538,29081297,STG0,166.66666666666669
539,29081416,STG0,801.1250000000009
540,29081628,STG0,1691.708333333336
541,29081762,STG0,378.8333333333333
542,29082332,STG0,395.8333333333333
543,29082984,STG0,378.8333333333333
544,29083940,STG0,3327.5833333333376
545,29084180,STG0,3312.4166666666742
546,29084278,STG0,348.83333333333337
547,29084291,STG0,377.25
548,29084379,STG0,199.0
549,29084380,STG0,166.66666666666669
550,29084381,STG0,299.08333333333337
551,29084384,STG0,166.66666666666669
552,29084493,STG0,44.083333333333336
553,29084562,STG0,3023.8750000000045
554,29084597,STG0,60.25
555,29084740,STG0,670.8333333333333
556,29085032,STG0,52.16666666666667
557,29085079,STG0,157.25
558,29085086,STG0,490.1666666666667
559,29085165,STG0,312.5833333333333
560,29085215,STG0,482.3333333333333
561,29085262,STG0,793.3333333333334
562,29085277,STG0,338.4166666666667
563,29085338,STG0,7047.375000000021
564,29085341,STG0,528.3750000000002
565,29085343,STG0,528.375
566,29085425,STG0,483.6666666666667
567,29085441,STG0,968.0
568,29085449,STG0,1954.7916666666708
569,29085471,STG0,482.3333333333333
570,29085492,STG0,1124.2083333333305
571,29085547,STG0,482.3333333333333
572,29085551,STG0,2941.750000000004
573,29085576,STG0,837.6666666666667
574,29085577,STG0,837.6666666666667
575,29085659,STG0,355.66666666666663
576,29085660,STG0,60.25
577,29085661,STG0,810.7083333333337
578,29085719,STG0,221.66666666666669
579,29085722,STG0,238.08333333333334
580,29085723,STG0,299.08333333333337
581,29085769,STG0,6551.416666666684
582,29085806,STG0,845.5
583,29085810,STG0,319.91666666666663
584,29085829,STG0,60.25
585,29085836,STG0,76.41666666666666
586,29085838,STG0,691.75
587,29085843,STG0,68.33333333333334
588,29085844,STG0,133.0
589,29085846,STG0,543.4166666666672
590,29085848,STG0,691.75
591,29085849,STG0,489.83333333333337
592,29085868,STG0,489.83333333333337
593,29085943,STG0,895.0833333333339
594,29085963,STG0,8831.375000000016
595,29085965,STG0,4391.33333333334
596,29086014,STG0,319.91666666666663
597,29086031,STG0,3031.291666666664
598,29086071,STG0,348.83333333333337
599,29086090,STG0,197.66666666666666
600,29086093,STG0,3105.4999999999977
601,29086102,STG0,1335.4999999999977
602,29086159,STG0,348.83333333333337
603,29086160,STG0,348.83333333333337
604,29086203,STG0,213.58333333333334
605,29086274,STG0,5600.874999999997
606,29086297,STG0,4602.625000000007
607,29086357,STG0,742.083333333333
608,29086358,STG0,2456.541666666682
609,29086433,STG0,360.20833333333337
610,29086443,STG0,519.1666666666667
611,29086513,STG0,213.83333333333334
612,29086518,STG0,3170.0416666666656
613,29086534,STG0,489.83333333333337
614,29086560,STG0,299.08333333333337
615,29086568,STG0,52.16666666666667
616,29086589,STG0,186.0
617,29086600,STG0,2289.9999999999977
618,29086604,STG0,3312.4166666666742
619,29086606,STG0,166.91666666666669
620,29086609,STG0,510.4583333333337
621,29086612,STG0,140.83333333333331
622,29086613,STG0,1756.3750000000023
623,29086645,STG0,400.375
624,29086683,STG0,5198.208333333337
625,29086692,STG0,3312.4166666666742
626,29086727,STG0,617.6666666666666
627,29086729,STG0,319.91666666666663
628,29086736,STG0,783.3750000000006
629,29086737,STG0,6720.9999999999945
630,29086739,STG0,3226.083333333337
631,29086741,STG0,124.91666666666667
632,29086753,STG0,729.3333333333338
633,29086782,STG0,81.08333333333334
634,29086869,STG0,3662.0000000000045
635,29086946,STG0,357.4166666666667
636,29086956,STG0,2909.2500000000155
637,29087017,STG0,238.08333333333334
638,29087029,STG0,1219.8749999999993
639,29087047,STG0,7828.500000000011
640,29087048,STG0,237.83333333333337
641,29087050,STG0,268.33333333333337
642,29087098,STG0,213.58333333333334
643,29087122,STG0,10596.416666666677
644,29087123,STG0,1776.416666666663
645,29087158,STG0,8533.500000000007
646,29087167,STG0,470.5833333333333
647,29087181,STG0,348.83333333333337
648,29087197,STG0,60.25
649,29087224,STG0,344.25
650,29087244,STG0,221.66666666666669
651,29087257,STG0,1268.9166666666779
652,29087335,STG0,507.2916666666674
653,29087355,STG0,751.1250000000009
654,29087361,STG0,432.95833333333326
655,29087369,STG0,489.83333333333337
656,29087384,STG0,482.0833333333333
657,29087387,STG0,213.58333333333334
658,29087422,STG0,670.8333333333333
659,29087423,STG0,670.8333333333333
660,29087426,STG0,348.83333333333337
661,29087471,STG0,5754.458333333336
662,29087477,STG0,377.25
663,29087485,STG0,3079.9583333333417
664,29087673,STG0,393.1666666666667
665,29087954,STG0,519.4166666666666
666,29088490,STG0,271.75
667,29088495,STG0,409.3333333333333
668,29088590,STG0,78.0
669,29089902,STG0,197.66666666666669
670,29090812,STG0,1162.208333333334
671,29091176,STG0,5795.624999999995
672,29091359,STG0,470.5833333333333
673,29091371,STG0,482.3333333333333
674,29091475,STG0,778.0833333333371
675,29091482,STG0,635.5
676,29091637,STG0,524.3333333333333
677,29091651,STG0,166.66666666666669
678,29091652,STG0,199.0
679,29092094,STG0,8773.958333333345
680,29092159,STG0,524.3333333333333
681,29092247,STG0,482.3333333333333
682,29092371,STG0,221.66666666666669
683,29092381,STG0,2328.4166666666742
684,29092398,STG0,3351.4583333333326
685,29092439,STG0,5396.750000000022
686,29092475,STG0,213.58333333333334
687,29092508,STG0,1458.1249999999973
688,29092570,STG0,938.2500000000005
689,29092653,STG0,60.25
690,29092655,STG0,213.58333333333334
691,29092765,STG0,432.4583333333338
692,29092776,STG0,213.58333333333334
693,29092824,STG0,4180.041666666668
694,29092856,STG0,524.3333333333333
695,29092900,STG0,108.75
696,29092944,STG0,344.25
697,29092959,STG0,381.9166666666667
698,29092961,STG0,213.58333333333334
699,29092988,STG0,234.66666666666666
700,29093005,STG0,524.3333333333333
701,29093058,STG0,7505.166666666679
702,29093082,STG0,1095.2499999999977
703,29093120,STG0,3373.0416666666747
704,29093141,STG0,467.5
705,29093221,STG0,456.25
706,29093234,STG0,213.58333333333334
707,29093271,STG0,691.75
708,29093273,STG0,237.83333333333337
709,29093274,STG0,115.0
710,29093372,STG0,561.3333333333333
711,29093483,STG0,344.6666666666667
712,29093487,STG0,519.4166666666667
713,29093513,STG0,2945.45833333333
714,29093522,STG0,455.75
715,29093527,STG0,510.4583333333339
716,29093530,STG0,1273.7499999999975
717,29093536,STG0,690.5833333333343
718,29093568,STG0,783.2083333333339
719,29093608,STG0,345.62500000000034
720,29093613,STG0,2822.7083333333317
721,29093720,STG0,639.083333333333
722,29093744,STG0,528.3750000000002
723,29093825,STG0,1170.7083333333308
724,29093894,STG0,338.4166666666667
725,29093925,STG0,474.25
726,29093948,STG0,378.8333333333333
727,29093964,STG0,11929.29166666667
728,29093973,STG0,52.16666666666667
729,29094000,STG0,133.0
730,29094004,STG0,602.6666666666666
731,29094006,STG0,333.4166666666667
732,29094009,STG0,348.83333333333337
733,29094018,STG0,482.3333333333333
734,29094027,STG0,15195.500000000011
735,29094033,STG0,288.16666666666663
736,29094037,STG0,381.9166666666667
737,29094038,STG0,60.25
738,29094039,STG0,482.3333333333333
739,29094060,STG0,482.3333333333333
740,29094085,STG0,845.5
741,29094087,STG0,412.75
742,29094095,STG0,483.6666666666667
743,29094117,STG0,670.9166666666674
744,29094125,STG0,134.58333333333334
745,29094203,STG0,474.2499999999999
746,29094263,STG0,1917.8750000000016
747,29094294,STG0,1369.874999999997
748,29094296,STG0,1030.125
749,29094310,STG0,3562.2083333333376
750,29094455,STG0,395.8333333333333
751,29094463,STG0,186.0
752,29094465,STG0,3505.3333333333303
753,29094467,STG0,830.9166666666667
754,29094512,STG0,3129.749999999998
755,29094528,STG0,4720.708333333342
756,29094535,STG0,328.33333333333337
757,29094537,STG0,186.0
758,29094571,STG0,60.0
759,29094580,STG0,60.0
760,29094593,STG0,5351.166666666672
761,29094604,STG0,635.4166666666667
762,29094619,STG0,368.0416666666667
763,29094631,STG0,97.0
764,29094729,STG0,528.3750000000002
765,29094760,STG0,482.3333333333333
766,29094765,STG0,458.0833333333333
767,29094772,STG0,462.1666666666667
768,29094777,STG0,482.3333333333333
769,29094785,STG0,845.5
770,29094805,STG0,482.3333333333333
771,29094816,STG0,338.4166666666667
772,29094827,STG0,482.3333333333333
773,29094853,STG0,44.083333333333336
774,29094876,STG0,92.33333333333334
775,29094883,STG0,579.1666666666667
776,29094891,STG0,482.3333333333333
777,29094900,STG0,1964.2083333333403
778,29094919,STG0,968.0
779,29094935,STG0,691.75
780,29094959,STG0,344.25
781,29095174,STG0,617.6666666666666
782,29095361,STG0,1119.333333333333
783,29095764,STG0,166.66666666666669
784,29096182,STG0,845.5
785,29096233,STG0,845.5
786,29096347,STG0,4585.5416666666715
787,29098405,STG0,166.66666666666669
788,29098409,STG0,403.0833333333333
789,29098484,STG0,92.33333333333334
790,29098563,STG0,357.4166666666667
791,29098695,STG0,1495.4166666666629
792,29098696,STG0,5440.70833333333
793,29098770,STG0,396.95833333333337
794,29098873,STG0,1929.7083333333317
795,29099072,STG0,344.25
796,29099165,STG0,344.6666666666667
797,29099289,STG0,353.0
798,29099297,STG0,579.1666666666667
799,29099375,STG0,60.25
800,29099397,STG0,338.4166666666667
