,Sales Order,Stage,Total Distance
61,28820462,STG1,492.0
62,28825711,STG1,94.16666666666667
63,28826911,STG1,116.58333333333334
64,28827279,STG1,205.5
65,28834745,STG1,174.75
66,28840870,STG1,271.7500000000002
67,28862124,STG1,44.083333333333336
68,28863180,STG1,451.5833333333333
69,28868346,STG1,368.9166666666667
70,28868737,STG1,44.083333333333336
71,28885489,STG1,150.75
72,28907313,STG1,377.0
73,28907545,STG1,116.58333333333334
74,28907728,STG1,102.25
75,28907913,STG1,328.5
76,28913161,STG1,175.0
77,28933933,STG1,328.33333333333337
78,28947877,STG1,377.0
79,28953040,STG1,271.7500000000002
80,28955904,STG1,44.083333333333336
81,28968177,STG1,368.0416666666667
82,28974495,STG1,60.0
83,28975612,STG1,270.41666666666663
84,28976410,STG1,270.41666666666663
85,28977669,STG1,199.25
86,28990824,STG1,36.0
87,28996430,STG1,44.083333333333336
88,28997202,STG1,2157.041666666668
89,28997249,STG1,134.58333333333334
90,28997394,STG1,223.25
91,29002545,STG1,368.9166666666667
92,29011289,STG1,191.16666666666669
93,29019134,STG1,166.66666666666669
94,29031573,STG1,116.83333333333333
95,29039928,STG1,199.0
96,29040008,STG1,280.08333333333337
97,29040487,STG1,483.9166666666667
98,29040755,STG1,157.0
99,29042528,STG1,36.0
100,29044658,STG1,44.083333333333336
101,29047735,STG1,246.16666666666669
102,29049845,STG1,393.4166666666667
103,29050419,STG1,84.25
104,29050640,STG1,543.4166666666665
105,29050641,STG1,713.9583333333336
106,29052723,STG1,384.4583333333333
107,29054997,STG1,475.8333333333333
108,29054998,STG1,475.8333333333333
109,29055001,STG1,475.8333333333333
110,29055002,STG1,165.08333333333331
111,29055005,STG1,475.8333333333333
112,29055025,STG1,92.33333333333334
113,29055205,STG1,76.41666666666666
114,29056566,STG1,44.083333333333336
115,29056792,STG1,1109.2916666666674
116,29056800,STG1,477.1666666666666
117,29056824,STG1,1720.5416666666677
118,29056970,STG1,247.5
119,29057025,STG1,44.083333333333336
120,29057041,STG1,951.541666666667
121,29057100,STG1,951.9166666666677
122,29057160,STG1,534.4583333333337
123,29057192,STG1,353.0
124,29057283,STG1,231.33333333333334
125,29057366,STG1,409.5833333333333
126,29057370,STG1,368.0416666666667
127,29057416,STG1,140.83333333333331
128,29058385,STG1,774.8333333333333
129,29058386,STG1,116.83333333333333
130,29058390,STG1,3208.4166666666674
131,29058401,STG1,1599.4166666666677
132,29058409,STG1,2739.5416666666674
133,29058410,STG1,519.4166666666671
134,29058416,STG1,656.3333333333333
135,29058421,STG1,3709.041666666669
136,29059628,STG1,543.4166666666671
137,29060044,STG1,221.91666666666666
138,29060048,STG1,148.91666666666669
139,29060080,STG1,92.33333333333334
140,29060156,STG1,213.58333333333334
141,29060173,STG1,519.4166666666672
142,29060181,STG1,519.4166666666672
143,29060204,STG1,271.75
144,29060235,STG1,728.3333333333336
145,29060306,STG1,401.5
146,29060339,STG1,510.4583333333337
147,29060360,STG1,1412.9583333333344
148,29060549,STG1,498.9583333333341
149,29060602,STG1,60.0
150,29060700,STG1,175.0
151,29060707,STG1,126.5
152,29060724,STG1,543.416666666667
153,29060746,STG1,270.41666666666663
154,29060750,STG1,346.5
155,29060762,STG1,1077.7500000000005
156,29060793,STG1,457.20833333333326
157,29060900,STG1,708.3750000000005
158,29060906,STG1,60.0
159,29060927,STG1,44.083333333333336
160,29060945,STG1,100.41666666666666
161,29061075,STG1,190.91666666666669
162,29061113,STG1,1054.2500000000014
163,29061168,STG1,183.08333333333331
164,29061219,STG1,352.4583333333334
165,29061250,STG1,457.8333333333333
166,29061282,STG1,822.0833333333336
167,29061284,STG1,157.0
168,29061395,STG1,435.4166666666667
169,29061404,STG1,133.0
170,29061420,STG1,175.0
171,29061427,STG1,891.0416666666674
172,29061457,STG1,435.4166666666667
173,29061464,STG1,44.083333333333336
174,29061468,STG1,524.3333333333333
175,29061478,STG1,181.25
176,29061496,STG1,1752.5833333333344
177,29061505,STG1,100.41666666666666
178,29061535,STG1,765.7083333333333
179,29061581,STG1,296.0
180,29061597,STG1,133.0
181,29061605,STG1,718.3750000000009
182,29061644,STG1,175.0
183,29061698,STG1,100.41666666666666
184,29061732,STG1,44.083333333333336
185,29061749,STG1,457.8333333333333
186,29061845,STG1,352.4583333333334
187,29061846,STG1,352.4583333333334
188,29061887,STG1,181.5
189,29061919,STG1,126.5
190,29061928,STG1,175.0
191,29061946,STG1,1417.2500000000011
192,29061951,STG1,296.0
193,29061957,STG1,402.8333333333333
194,29061977,STG1,181.5
195,29062023,STG1,157.0
196,29062057,STG1,311.45833333333337
197,29062153,STG1,221.91666666666666
198,29062154,STG1,400.375
199,29062191,STG1,92.33333333333334
200,29062234,STG1,575.500000000001
201,29062261,STG1,411.1666666666667
202,29062283,STG1,126.5
203,29062328,STG1,460.875
204,29062388,STG1,1363.6666666666677
205,29062506,STG1,181.5
206,29062508,STG1,175.0
207,29062520,STG1,133.0
208,29062522,STG1,384.20833333333337
209,29062530,STG1,134.58333333333334
210,29062542,STG1,221.91666666666666
211,29062547,STG1,1914.9166666666674
212,29062620,STG1,247.7500000000002
213,29062629,STG1,451.3333333333333
214,29062654,STG1,296.0
215,29062660,STG1,393.4166666666667
216,29062683,STG1,388.70833333333394
217,29062720,STG1,2223.1250000000014
218,29062722,STG1,44.083333333333336
219,29062729,STG1,116.83333333333333
220,29062730,STG1,451.3333333333333
221,29062734,STG1,385.3333333333333
222,29062735,STG1,513.6666666666665
223,29062742,STG1,1842.6666666666683
224,29062773,STG1,116.83333333333333
225,29062877,STG1,238.08333333333337
226,29062881,STG1,174.75
227,29063038,STG1,543.4166666666666
228,29063102,STG1,457.20833333333314
229,29063495,STG1,100.66666666666667
230,29064586,STG1,475.8333333333333
231,29064802,STG1,158.58333333333334
232,29065030,STG1,667.8333333333337
233,29065214,STG1,44.083333333333336
234,29065425,STG1,600.0000000000001
235,29065475,STG1,519.416666666667
236,29065516,STG1,181.5
237,29065519,STG1,385.7916666666672
238,29065520,STG1,296.0
239,29065548,STG1,134.33333333333334
240,29065612,STG1,157.0
241,29065659,STG1,166.91666666666669
242,29065705,STG1,295.54166666666674
243,29065778,STG1,1506.7083333333337
244,29065841,STG1,100.41666666666666
245,29065860,STG1,336.5833333333333
246,29066176,STG1,304.5
247,29066177,STG1,451.33333333333337
248,29066283,STG1,116.58333333333334
249,29066309,STG1,402.8333333333333
250,29066437,STG1,816.2916666666666
251,29066549,STG1,175.0
252,29066640,STG1,296.0
253,29066743,STG1,157.0
254,29066768,STG1,157.0
255,29066802,STG1,116.83333333333333
256,29066863,STG1,44.083333333333336
257,29066865,STG1,393.4166666666667
258,29066953,STG1,296.0
259,29066954,STG1,435.4166666666667
260,29066956,STG1,133.0
261,29066961,STG1,181.5
262,29066994,STG1,181.5
263,29067013,STG1,559.7083333333331
264,29067031,STG1,60.0
265,29067123,STG1,554.9166666666669
266,29067164,STG1,534.4583333333337
267,29067179,STG1,679.8333333333336
268,29067230,STG1,181.125
269,29067244,STG1,651.916666666667
270,29067488,STG1,68.08333333333333
271,29067489,STG1,175.0
272,29067534,STG1,165.08333333333331
273,29067539,STG1,510.4583333333338
274,29067582,STG1,126.5
275,29067593,STG1,126.5
276,29067639,STG1,165.08333333333331
277,29067748,STG1,158.83333333333331
278,29067749,STG1,368.0416666666667
279,29067750,STG1,254.0
280,29067752,STG1,510.45833333333354
281,29067753,STG1,818.1666666666671
282,29067755,STG1,393.1666666666667
283,29067756,STG1,930.6666666666671
284,29067757,STG1,221.91666666666666
285,29067758,STG1,263.66666666666663
286,29067759,STG1,434.2916666666672
287,29067760,STG1,1325.4583333333344
288,29067761,STG1,158.83333333333331
289,29067762,STG1,671.7500000000003
290,29067763,STG1,623.2500000000005
291,29067764,STG1,239.41666666666666
292,29067765,STG1,148.91666666666669
293,29067766,STG1,400.95833333333405
294,29067768,STG1,320.25
295,29067769,STG1,377.0
296,29067770,STG1,449.75
297,29067771,STG1,700.4166666666672
298,29067773,STG1,254.0
299,29067775,STG1,1032.500000000001
300,29067776,STG1,1296.5416666666674
301,29067778,STG1,1076.958333333334
302,29067779,STG1,158.83333333333331
303,29067780,STG1,263.66666666666663
304,29067782,STG1,386.9166666666667
305,29067978,STG1,1855.4583333333333
306,29067983,STG1,451.33333333333337
307,29068008,STG1,440.79166666666663
308,29068102,STG1,157.0
309,29068112,STG1,166.91666666666669
310,29068166,STG1,116.83333333333333
311,29068180,STG1,1105.7916666666677
312,29068181,STG1,60.0
313,29068187,STG1,866.7916666666671
314,29068407,STG1,213.58333333333334
315,29068488,STG1,181.5
316,29068512,STG1,1102.083333333333
317,29068523,STG1,312.5833333333333
318,29068526,STG1,1692.8750000000002
319,29068542,STG1,108.75
320,29068578,STG1,393.4166666666667
321,29068685,STG1,534.4583333333338
322,29068709,STG1,60.0
323,29068712,STG1,207.08333333333331
324,29068716,STG1,370.5
325,29068721,STG1,100.41666666666666
326,29068881,STG1,199.25
327,29069037,STG1,385.0833333333333
328,29069114,STG1,338.4166666666667
329,29069610,STG1,263.66666666666697
330,29069642,STG1,552.375
331,29069644,STG1,100.66666666666667
332,29071682,STG1,352.75
333,29071762,STG1,2244.000000000002
334,29071771,STG1,60.0
335,29071860,STG1,475.8333333333333
336,29071983,STG1,457.8333333333333
337,29071998,STG1,247.75
338,29072037,STG1,2101.000000000002
339,29072120,STG1,689.0416666666666
340,29072266,STG1,44.083333333333336
341,29072297,STG1,44.083333333333336
342,29072316,STG1,197.41666666666666
343,29072341,STG1,44.083333333333336
344,29072442,STG1,223.25
345,29072515,STG1,971.5000000000006
346,29072562,STG1,607.3333333333334
347,29072661,STG1,116.83333333333333
348,29072695,STG1,133.0
349,29072739,STG1,158.83333333333331
350,29072821,STG1,534.5833333333338
351,29072823,STG1,231.58333333333334
352,29072929,STG1,475.8333333333333
353,29072979,STG1,709.0000000000015
354,29072982,STG1,510.45833333333394
355,29073055,STG1,92.58333333333334
356,29073060,STG1,278.25
357,29073104,STG1,221.66666666666666
358,29073124,STG1,499.8333333333333
359,29073129,STG1,344.9166666666667
360,29073140,STG1,231.33333333333334
361,29073141,STG1,199.25
362,29073155,STG1,296.0
363,29073186,STG1,132.75
364,29073187,STG1,60.0
365,29073195,STG1,543.4166666666664
366,29073410,STG1,1186.625000000001
367,29073436,STG1,134.33333333333334
368,29073477,STG1,1960.4166666666677
369,29073485,STG1,142.41666666666666
370,29073504,STG1,270.41666666666663
371,29073621,STG1,183.08333333333337
372,29073716,STG1,534.4583333333337
373,29073719,STG1,174.75
374,29073744,STG1,920.2499999999999
375,29073772,STG1,663.6666666666667
376,29073909,STG1,165.08333333333331
377,29073914,STG1,280.08333333333337
378,29074023,STG1,1376.5833333333342
379,29074094,STG1,903.4166666666675
380,29074133,STG1,1171.5833333333333
381,29074151,STG1,182.83333333333343
382,29074207,STG1,100.41666666666666
383,29074250,STG1,100.41666666666666
384,29074256,STG1,133.0
385,29074287,STG1,483.9166666666667
386,29074305,STG1,1100.7083333333342
387,29074306,STG1,181.5
388,29074331,STG1,60.0
389,29074332,STG1,100.41666666666666
390,29074400,STG1,336.5833333333333
391,29074438,STG1,519.4166666666665
392,29074446,STG1,336.5833333333333
393,29074475,STG1,823.083333333333
394,29074488,STG1,304.5
395,29074511,STG1,1959.9166666666677
396,29074520,STG1,44.083333333333336
397,29074547,STG1,126.5
398,29074571,STG1,166.91666666666669
399,29074603,STG1,534.4583333333338
400,29074642,STG1,685.7916666666669
401,29074742,STG1,534.4583333333337
402,29074745,STG1,534.4583333333338
403,29074750,STG1,1320.7499999999998
404,29075001,STG1,199.25000000000028
405,29075023,STG1,60.0
406,29075237,STG1,931.458333333334
407,29075814,STG1,124.91666666666667
408,29076939,STG1,607.0833333333338
409,29077396,STG1,190.91666666666669
410,29077709,STG1,467.5000000000001
411,29077721,STG1,931.4583333333335
412,29077872,STG1,403.0833333333333
413,29078088,STG1,118.16666666666667
414,29078136,STG1,451.3333333333333
415,29078148,STG1,132.75
416,29078258,STG1,166.91666666666669
417,29078561,STG1,44.083333333333336
418,29078588,STG1,534.4583333333337
419,29078603,STG1,393.4166666666667
420,29078680,STG1,44.083333333333336
421,29078688,STG1,76.41666666666666
422,29078689,STG1,409.3333333333333
423,29078700,STG1,76.41666666666666
424,29078762,STG1,215.41666666666666
425,29078892,STG1,92.33333333333334
426,29078907,STG1,1267.5416666666667
427,29079012,STG1,44.083333333333336
428,29079100,STG1,1283.6250000000005
429,29079253,STG1,451.3333333333333
430,29079277,STG1,213.58333333333334
431,29079292,STG1,411.1666666666667
432,29079332,STG1,60.0
433,29079343,STG1,175.0
434,29079388,STG1,157.0
435,29079390,STG1,36.0
436,29079433,STG1,563.4999999999999
437,29079526,STG1,867.0416666666675
438,29079535,STG1,448.75
439,29079580,STG1,336.5833333333333
440,29079615,STG1,100.41666666666666
441,29079620,STG1,100.66666666666667
442,29079640,STG1,498.9583333333341
443,29079643,STG1,510.45833333333394
444,29079658,STG1,2526.666666666668
445,29079695,STG1,181.5
446,29079705,STG1,100.41666666666666
447,29079710,STG1,748.2916666666671
448,29079716,STG1,490.1666666666667
449,29079736,STG1,296.0
450,29079756,STG1,133.0
451,29079796,STG1,213.58333333333334
452,29079799,STG1,60.0
453,29079846,STG1,2089.875000000001
454,29079896,STG1,296.0
455,29079908,STG1,205.5
456,29079915,STG1,344.9166666666667
457,29079922,STG1,199.25
458,29079940,STG1,60.0
459,29080013,STG1,328.5
460,29080030,STG1,433.58333333333326
461,29080054,STG1,1008.0000000000007
462,29080055,STG1,60.0
463,29080062,STG1,286.33333333333337
464,29080105,STG1,451.33333333333337
465,29080143,STG1,100.41666666666666
466,29080145,STG1,411.1666666666667
467,29080180,STG1,60.0
468,29080251,STG1,1831.2083333333344
469,29080276,STG1,142.41666666666666
470,29080282,STG1,44.083333333333336
471,29080290,STG1,2504.083333333334
472,29080358,STG1,451.3333333333333
473,29080392,STG1,1651.6666666666679
474,29080404,STG1,270.41666666666663
475,29080470,STG1,221.91666666666666
476,29080515,STG1,336.5833333333333
477,29080520,STG1,231.33333333333334
478,29080540,STG1,102.25
479,29080549,STG1,100.41666666666666
480,29080561,STG1,166.91666666666669
481,29080563,STG1,189.33333333333334
482,29080570,STG1,100.41666666666666
483,29080609,STG1,108.75
484,29080611,STG1,311.45833333333337
485,29080635,STG1,165.08333333333331
486,29080642,STG1,543.416666666667
487,29080645,STG1,288.16666666666663
488,29080649,STG1,734.1666666666671
489,29080652,STG1,981.625000000001
490,29080653,STG1,1005.083333333333
491,29080654,STG1,1239.2916666666672
492,29080657,STG1,761.5833333333333
493,29080659,STG1,582.1249999999999
494,29080660,STG1,1041.333333333333
495,29080664,STG1,402.8333333333333
496,29080666,STG1,1376.8333333333344
497,29080667,STG1,528.375
498,29080668,STG1,2640.458333333335
499,29080669,STG1,1465.5000000000007
500,29080672,STG1,802.7500000000008
501,29080673,STG1,370.75
502,29080675,STG1,1275.6666666666674
503,29080676,STG1,639.541666666667
504,29080677,STG1,102.25
505,29080679,STG1,692.3333333333337
506,29080680,STG1,714.2083333333333
507,29080681,STG1,262.08333333333337
508,29080682,STG1,1733.958333333334
509,29080683,STG1,2206.958333333335
510,29080685,STG1,1835.2500000000014
511,29080686,STG1,1647.2500000000002
512,29080688,STG1,658.9166666666666
513,29080689,STG1,1135.8750000000002
514,29080690,STG1,2348.5416666666683
515,29080691,STG1,397.91666666666737
516,29080692,STG1,2238.541666666668
517,29080694,STG1,286.33333333333337
518,29080695,STG1,173.16666666666669
519,29080696,STG1,2781.666666666669
520,29080711,STG1,523.2083333333339
521,29080724,STG1,1034.2916666666677
522,29080758,STG1,419.0
523,29080764,STG1,458.54166666666737
524,29080767,STG1,877.0416666666666
525,29080782,STG1,1231.2083333333337
526,29080791,STG1,385.0833333333333
527,29080796,STG1,44.083333333333336
528,29080808,STG1,1915.1666666666683
529,29080816,STG1,44.083333333333336
530,29080823,STG1,550.6250000000001
531,29080832,STG1,724.5416666666665
532,29080874,STG1,157.0
533,29081001,STG1,1186.8750000000011
534,29081040,STG1,1170.5833333333337
535,29081043,STG1,575.625
536,29081044,STG1,6886.916666666669
537,29081117,STG1,385.0833333333333
538,29081297,STG1,475.8333333333333
539,29081416,STG1,207.08333333333331
540,29081628,STG1,552.3749999999999
541,29081762,STG1,100.66666666666667
542,29082332,STG1,328.75
543,29082984,STG1,100.66666666666667
544,29083940,STG1,772.6666666666669
545,29084180,STG1,675.9166666666673
546,29084278,STG1,78.0
547,29084291,STG1,205.5
548,29084379,STG1,490.1666666666667
549,29084380,STG1,475.8333333333333
550,29084381,STG1,165.08333333333331
551,29084384,STG1,475.8333333333333
552,29084493,STG1,149.16666666666669
553,29084562,STG1,688.0416666666673
554,29084597,STG1,100.41666666666666
555,29084740,STG1,166.91666666666669
556,29085032,STG1,157.0
557,29085079,STG1,108.75
558,29085086,STG1,110.08333333333333
559,29085165,STG1,68.08333333333333
560,29085215,STG1,44.083333333333336
561,29085262,STG1,245.91666666666666
562,29085277,STG1,126.5
563,29085338,STG1,1636.666666666668
564,29085341,STG1,510.4583333333338
565,29085343,STG1,319.54166666666674
566,29085425,STG1,457.8333333333333
567,29085441,STG1,419.25
568,29085449,STG1,677.5833333333333
569,29085471,STG1,44.083333333333336
570,29085492,STG1,124.66666666666669
571,29085547,STG1,44.083333333333336
572,29085551,STG1,1777.625
573,29085576,STG1,116.83333333333333
574,29085577,STG1,116.83333333333333
575,29085659,STG1,183.08333333333331
576,29085660,STG1,100.41666666666666
577,29085661,STG1,774.5833333333331
578,29085719,STG1,483.9166666666667
579,29085722,STG1,181.5
580,29085723,STG1,165.08333333333331
581,29085769,STG1,1087.7916666666667
582,29085806,STG1,60.25
583,29085810,STG1,102.25
584,29085829,STG1,100.41666666666666
585,29085836,STG1,158.58333333333334
586,29085838,STG1,116.58333333333334
587,29085843,STG1,84.25
588,29085844,STG1,174.75
589,29085846,STG1,481.20833333333326
590,29085848,STG1,116.58333333333334
591,29085849,STG1,60.0
592,29085868,STG1,60.0
593,29085943,STG1,612.3749999999999
594,29085963,STG1,4713.875000000004
595,29085965,STG1,1518.7083333333333
596,29086014,STG1,102.25
597,29086031,STG1,1939.1666666666677
598,29086071,STG1,78.0
599,29086090,STG1,417.4166666666667
600,29086093,STG1,458.54166666666697
601,29086102,STG1,535.4583333333334
602,29086159,STG1,78.0
603,29086160,STG1,78.0
604,29086203,STG1,270.41666666666663
605,29086274,STG1,1425.4583333333346
606,29086297,STG1,1356.7500000000014
607,29086357,STG1,906.9583333333337
608,29086358,STG1,510.4583333333338
609,29086433,STG1,534.4583333333337
610,29086443,STG1,288.16666666666663
611,29086513,STG1,76.41666666666666
612,29086518,STG1,610.5416666666665
613,29086534,STG1,60.0
614,29086560,STG1,165.08333333333331
615,29086568,STG1,157.0
616,29086589,STG1,36.0
617,29086600,STG1,977.3333333333336
618,29086604,STG1,675.9166666666673
619,29086606,STG1,362.4166666666667
620,29086609,STG1,353.45833333333354
621,29086612,STG1,255.58333333333334
622,29086613,STG1,287.9166666666667
623,29086645,STG1,534.4583333333339
624,29086683,STG1,2240.2083333333335
625,29086692,STG1,675.9166666666673
626,29086727,STG1,150.5
627,29086729,STG1,102.25
628,29086736,STG1,896.2500000000002
629,29086737,STG1,2969.416666666668
630,29086739,STG1,616.4166666666665
631,29086741,STG1,175.0
632,29086753,STG1,552.3749999999998
633,29086782,STG1,142.41666666666666
634,29086869,STG1,1212.2916666666672
635,29086946,STG1,207.08333333333331
636,29086956,STG1,879.1666666666675
637,29087017,STG1,181.5
638,29087029,STG1,223.25000000000017
639,29087047,STG1,1063.2916666666672
640,29087048,STG1,238.08333333333337
641,29087050,STG1,516.0
642,29087098,STG1,270.41666666666663
643,29087122,STG1,2918.8750000000005
644,29087123,STG1,838.2500000000001
645,29087158,STG1,3548.166666666668
646,29087167,STG1,328.5
647,29087181,STG1,78.0
648,29087197,STG1,100.41666666666666
649,29087224,STG1,336.5833333333333
650,29087244,STG1,483.9166666666667
651,29087257,STG1,361.54166666666697
652,29087335,STG1,434.2916666666672
653,29087355,STG1,579.0416666666671
654,29087361,STG1,534.4583333333338
655,29087369,STG1,60.0
656,29087384,STG1,173.16666666666669
657,29087387,STG1,270.41666666666663
658,29087422,STG1,166.91666666666669
659,29087423,STG1,166.91666666666669
660,29087426,STG1,78.0
661,29087471,STG1,955.5833333333344
662,29087477,STG1,205.5
663,29087485,STG1,806.0416666666672
664,29087673,STG1,312.41666666666663
665,29087954,STG1,510.4583333333338
666,29088490,STG1,540.25
667,29088495,STG1,52.16666666666667
668,29088590,STG1,344.9166666666667
669,29089902,STG1,519.4166666666672
670,29090812,STG1,603.0416666666673
671,29091176,STG1,1595.7500000000011
672,29091359,STG1,328.5
673,29091371,STG1,44.083333333333336
674,29091475,STG1,575.6250000000006
675,29091482,STG1,190.91666666666669
676,29091637,STG1,451.3333333333333
677,29091651,STG1,475.8333333333333
678,29091652,STG1,490.1666666666667
679,29092094,STG1,1331.083333333334
680,29092159,STG1,451.3333333333333
681,29092247,STG1,44.083333333333336
682,29092371,STG1,510.4583333333334
683,29092381,STG1,636.5
684,29092398,STG1,977.9583333333331
685,29092439,STG1,931.7083333333342
686,29092475,STG1,270.41666666666663
687,29092508,STG1,165.08333333333334
688,29092570,STG1,966.7916666666667
689,29092653,STG1,100.41666666666666
690,29092655,STG1,270.41666666666663
691,29092765,STG1,519.416666666667
692,29092776,STG1,270.41666666666663
693,29092824,STG1,1429.7916666666677
694,29092856,STG1,451.3333333333333
695,29092900,STG1,263.91666666666663
696,29092944,STG1,336.5833333333333
697,29092959,STG1,231.33333333333334
698,29092961,STG1,270.41666666666663
699,29092988,STG1,368.9166666666667
700,29093005,STG1,451.3333333333333
701,29093058,STG1,1513.3750000000007
702,29093082,STG1,550.5000000000007
703,29093120,STG1,963.7916666666674
704,29093141,STG1,247.5
705,29093221,STG1,411.1666666666667
706,29093234,STG1,270.41666666666663
707,29093271,STG1,116.58333333333334
708,29093273,STG1,534.4583333333337
709,29093274,STG1,344.6666666666667
710,29093372,STG1,451.33333333333337
711,29093483,STG1,296.0
712,29093487,STG1,295.54166666666674
713,29093513,STG1,1044.4583333333367
714,29093522,STG1,718.2500000000006
715,29093527,STG1,158.83333333333346
716,29093530,STG1,510.4583333333336
717,29093536,STG1,607.2083333333339
718,29093568,STG1,680.833333333334
719,29093608,STG1,140.83333333333331
720,29093613,STG1,1311.1250000000005
721,29093720,STG1,562.6250000000005
722,29093744,STG1,510.4583333333338
723,29093825,STG1,931.7083333333344
724,29093894,STG1,126.5
725,29093925,STG1,221.91666666666666
726,29093948,STG1,100.66666666666667
727,29093964,STG1,4948.958333333337
728,29093973,STG1,157.0
729,29094000,STG1,174.75
730,29094004,STG1,199.25
731,29094006,STG1,148.91666666666669
732,29094009,STG1,78.0
733,29094018,STG1,44.083333333333336
734,29094027,STG1,5250.125000000002
735,29094033,STG1,133.0
736,29094037,STG1,231.33333333333334
737,29094038,STG1,100.41666666666666
738,29094039,STG1,44.083333333333336
739,29094060,STG1,44.083333333333336
740,29094085,STG1,60.25
741,29094087,STG1,118.16666666666667
742,29094095,STG1,457.8333333333333
743,29094117,STG1,543.4166666666666
744,29094125,STG1,360.8333333333333
745,29094203,STG1,245.91666666666669
746,29094263,STG1,1235.0000000000002
747,29094294,STG1,229.625
748,29094296,STG1,694.0000000000006
749,29094310,STG1,955.5833333333345
750,29094455,STG1,92.33333333333334
751,29094463,STG1,36.0
752,29094465,STG1,1683.3750000000016
753,29094467,STG1,263.66666666666663
754,29094512,STG1,205.5
755,29094528,STG1,2715.958333333335
756,29094535,STG1,173.41666666666666
757,29094537,STG1,36.0
758,29094571,STG1,231.58333333333334
759,29094580,STG1,231.58333333333334
760,29094593,STG1,1900.8333333333333
761,29094604,STG1,215.16666666666669
762,29094619,STG1,197.41666666666666
763,29094631,STG1,223.25
764,29094729,STG1,510.4583333333338
765,29094760,STG1,44.083333333333336
766,29094765,STG1,221.66666666666666
767,29094772,STG1,393.4166666666667
768,29094777,STG1,44.083333333333336
769,29094785,STG1,60.25
770,29094805,STG1,44.083333333333336
771,29094816,STG1,126.5
772,29094827,STG1,44.083333333333336
773,29094853,STG1,149.16666666666669
774,29094876,STG1,254.0
775,29094883,STG1,524.3333333333333
776,29094891,STG1,44.083333333333336
777,29094900,STG1,582.8333333333336
778,29094919,STG1,419.25
779,29094935,STG1,116.58333333333334
780,29094959,STG1,336.5833333333333
781,29095174,STG1,150.5
782,29095361,STG1,870.833333333334
783,29095764,STG1,475.8333333333333
784,29096182,STG1,60.25
785,29096233,STG1,60.25
786,29096347,STG1,2392.3750000000005
787,29098405,STG1,475.8333333333333
788,29098409,STG1,409.3333333333333
789,29098484,STG1,254.0
790,29098563,STG1,207.08333333333331
791,29098695,STG1,279.8333333333335
792,29098696,STG1,2511.0416666666683
793,29098770,STG1,295.54166666666674
794,29098873,STG1,1413.2083333333348
795,29099072,STG1,336.5833333333333
796,29099165,STG1,296.0
797,29099289,STG1,197.41666666666666
798,29099297,STG1,524.3333333333333
799,29099375,STG1,100.41666666666666
800,29099397,STG1,126.5
801,29099400,STG1,319.79166666666674
802,29099410,STG1,133.0
803,29099414,STG1,100.41666666666666
804,29099434,STG1,401.5
805,29099447,STG1,116.58333333333334
806,29099455,STG1,76.41666666666666
807,29099456,STG1,378.5833333333333
808,29099463,STG1,951.6666666666677
809,29099469,STG1,133.0
810,29099616,STG1,451.3333333333333
811,29099638,STG1,409.5833333333333
812,29099661,STG1,100.41666666666666
813,29099702,STG1,270.41666666666663
814,29099918,STG1,1125.4583333333344
815,29099951,STG1,110.08333333333333
816,29100191,STG1,393.1666666666667
817,29100229,STG1,335.70833333333337
818,29100263,STG1,133.0
819,29100295,STG1,296.0
